merchant_id,vintage_days,mcc,lob,business_type,state,city_tier,kyb_score,gst_registered,pan_verified,monthly_txn_volume_inr,monthly_txn_count,avg_ticket_size_inr,txn_velocity,dispute_rate,chargeback_count_90d,refund_rate,settlement_delay_days,rbi_flags_count,aml_alerts_30d,days_since_last_txn,active_devices,p2p_ratio,risk_label,churn_label
MID01000148,785,5411,Grocery & Kirana,Partnership,Madhya Pradesh,1,0.8329,1,1,68825.39,23,2921.24,0.767,0.04653,1,0.07247,2.43,0,0,1,3,0.0596,0,0
MID01000149,316,7011,Travel & Hospitality,Proprietorship,Tamil Nadu,2,0.9419,1,1,8804.97,16,526.73,0.533,0.02204,1,0.01529,1.01,0,0,3,2,0.1407,0,1
MID01000150,230,5411,Grocery & Kirana,Proprietorship,Tamil Nadu,2,0.7425,1,1,126706.76,83,1518.88,2.767,0.00899,3,0.01886,1.57,0,0,2,2,0.351,0,0
MID01000151,95,5411,Grocery & Kirana,Proprietorship,Haryana,1,0.6109,1,1,95127.32,97,971.46,3.233,0.00231,0,0.01924,1.38,0,0,4,2,0.0976,0,1
MID01000152,50,8211,Education,Proprietorship,West Bengal,3,0.8436,1,1,1695.61,3,478.85,0.1,0.01322,1,0.01946,1.4,0,0,3,3,0.1493,0,1
MID01000153,166,7299,Personal Services,Public Ltd,Delhi,2,0.6714,1,1,37908.96,280,134.91,9.333,0.01139,10,0.02835,0.0,0,0,2,1,0.2356,0,1
MID01000154,256,8011,Healthcare,Public Ltd,Haryana,2,0.9876,0,1,65478.11,72,903.0,2.4,0.00166,0,0.00773,0.0,0,0,4,2,0.148,0,1
MID01000155,1584,4814,Telecom & Recharge,Partnership,Telangana,1,0.8007,0,1,110165.72,220,500.58,7.333,0.0428,11,0.05776,1.31,0,0,1,2,0.1645,1,0
MID01000156,308,5814,QSR & Food Delivery,Partnership,Kerala,1,0.5865,1,1,46361.06,23,2015.49,0.767,0.01724,1,0.01066,2.02,0,0,0,2,0.0711,0,0
MID01000157,722,8211,Education,Pvt Ltd,Rajasthan,1,0.7412,1,1,182186.05,231,785.4,7.7,0.03645,12,0.03327,1.53,0,0,1,2,0.2015,0,0
MID01000158,164,5814,QSR & Food Delivery,Pvt Ltd,Tamil Nadu,2,0.6966,1,1,86073.4,82,1043.4,2.733,0.00482,3,0.01896,1.67,0,0,7,3,0.0977,0,0
MID01000159,82,5814,QSR & Food Delivery,Proprietorship,Haryana,1,0.5714,1,1,49214.75,205,239.73,6.833,0.00759,3,0.02003,1.43,0,1,1,2,0.263,1,1
MID01000160,103,8211,Education,Proprietorship,Kerala,1,0.8893,1,1,35974.39,71,502.77,2.367,0.00565,2,0.0286,1.26,0,0,2,1,0.3474,0,1
MID01000161,130,4814,Telecom & Recharge,Partnership,Delhi,2,0.6977,1,1,47922.85,670,71.43,22.333,0.00339,8,0.02369,2.01,1,1,15,1,0.264,2,0
MID01000162,2272,8211,Education,Public Ltd,Haryana,2,0.8123,1,0,30738.13,46,664.51,1.533,0.03607,6,0.04428,0.85,0,0,2,1,0.2976,1,0
MID01000163,118,5812,Food & Restaurants,Proprietorship,Kerala,2,0.8744,1,0,10300.54,8,1207.12,0.267,0.01788,0,0.02572,1.91,0,0,14,1,0.014,0,0
MID01000164,625,5734,SaaS & Digital Goods,Proprietorship,Madhya Pradesh,2,0.8747,1,1,12158.03,8,1411.96,0.267,0.00683,0,0.03515,1.01,0,0,1,2,0.1122,0,0
MID01000165,109,4121,Mobility & Ride-hailing,Proprietorship,Madhya Pradesh,2,0.8906,1,1,33746.73,115,293.12,3.833,0.00399,1,0.01365,1.17,0,0,1,4,0.1366,0,0
MID01000166,686,4814,Telecom & Recharge,Proprietorship,Telangana,2,0.6363,0,1,17491.02,221,78.86,7.367,0.0206,7,0.01399,2.28,0,0,7,1,0.26,0,1
MID01000167,397,8211,Education,Partnership,Bihar,1,0.7371,1,1,50245.54,202,248.68,6.733,0.04016,10,0.02815,1.34,0,0,2,1,0.106,0,1
MID01000168,231,5912,Pharmacy,Proprietorship,Maharashtra,1,0.729,1,1,315460.42,838,376.13,27.933,0.01485,26,0.00951,1.58,1,0,8,1,0.1244,1,0
MID01000169,259,4900,Utilities,LLP,Gujarat,1,0.9007,1,0,43645.79,74,582.85,2.467,0.00177,0,0.02424,1.95,0,0,2,1,0.2594,0,1
MID01000170,140,4121,Mobility & Ride-hailing,Pvt Ltd,Kerala,1,0.7781,1,1,61484.41,946,64.94,31.533,0.02794,48,0.08834,0.0,0,0,6,1,0.2491,1,1
MID01000171,422,7011,Travel & Hospitality,Proprietorship,Rajasthan,2,0.4169,1,1,36140.7,98,367.2,3.267,0.03015,6,0.06979,1.52,0,0,3,1,0.1736,1,0
MID01000172,171,8211,Education,Pvt Ltd,Delhi,2,0.8421,1,1,226133.39,1425,158.58,47.5,0.00927,20,0.03057,1.3,0,0,1,1,0.0714,0,0
MID01000173,79,4814,Telecom & Recharge,Pvt Ltd,Tamil Nadu,1,0.6848,1,1,405614.98,273,1483.06,9.1,0.00622,5,0.01349,0.03,0,0,8,1,0.1757,0,0
MID01000174,75,5411,Grocery & Kirana,Proprietorship,Haryana,2,0.7667,1,1,19735.28,400,49.33,13.333,0.01359,7,0.01478,0.89,0,1,9,2,0.1568,1,1
MID01000175,321,5812,Food & Restaurants,Proprietorship,Odisha,2,0.6347,1,0,119140.2,118,1003.68,3.933,0.00138,0,0.02127,1.47,0,0,2,5,0.0387,0,1
MID01000176,1311,5734,SaaS & Digital Goods,Pvt Ltd,Punjab,2,0.5269,1,1,916655.02,2622,349.47,87.4,0.04145,208,0.04543,0.42,0,0,0,1,0.2344,2,0
MID01000177,317,5734,SaaS & Digital Goods,Proprietorship,West Bengal,3,0.8638,0,1,7948.99,124,63.93,4.133,0.02915,4,0.01964,1.4,0,0,3,1,0.1379,0,1
MID01000178,240,5734,SaaS & Digital Goods,Proprietorship,Haryana,1,0.679,1,1,201564.91,110,1825.63,3.667,0.00228,0,0.00723,0.57,0,1,0,2,0.3548,1,0
MID01000179,359,5411,Grocery & Kirana,Proprietorship,Delhi,1,0.6961,1,1,6307.78,4,1359.94,0.133,0.00205,0,0.01559,0.61,0,0,3,1,0.1327,0,1
MID01000180,998,5912,Pharmacy,Proprietorship,Bihar,1,0.7951,1,1,76522.98,61,1242.64,2.033,0.00729,1,0.00643,0.73,0,0,6,3,0.3396,0,0
MID01000181,336,6300,Insurance,Partnership,Karnataka,2,1.0,0,1,38877.9,88,438.7,2.933,0.00356,2,0.00596,1.83,0,0,0,2,0.2076,0,1
MID01000182,13,6300,Insurance,Proprietorship,Rajasthan,1,0.8498,0,1,4242.39,19,220.43,0.633,0.03997,1,0.02877,2.31,0,0,0,1,0.2055,1,1
MID01000183,817,5411,Grocery & Kirana,Partnership,Gujarat,3,0.8116,1,1,177034.34,413,427.77,13.767,0.11787,84,0.08136,3.67,1,0,1,1,0.2547,2,1
MID01000184,415,4121,Mobility & Ride-hailing,Proprietorship,Odisha,1,0.5132,1,1,75455.74,114,659.47,3.8,0.00369,1,0.0504,0.78,0,0,0,2,0.086,0,0
MID01000185,29,5812,Food & Restaurants,Pvt Ltd,Delhi,2,0.2943,1,1,9699.61,39,247.6,1.3,0.03442,5,0.06075,1.61,0,0,6,1,0.0177,1,1
MID01000186,324,5651,Apparel,Proprietorship,Kerala,2,0.7127,1,0,71024.16,381,186.41,12.7,0.00187,1,0.01562,1.82,0,0,9,2,0.4795,0,1
MID01000187,79,5812,Food & Restaurants,LLP,Tamil Nadu,1,0.7147,1,1,152209.8,242,628.81,8.067,0.01526,6,0.01861,1.12,0,0,7,2,0.2626,0,0
MID01000188,11,5411,Grocery & Kirana,Pvt Ltd,Tamil Nadu,2,0.6354,1,1,3020.15,6,481.01,0.2,0.03729,1,0.03273,0.45,1,0,1,1,0.2925,2,0
MID01000189,1409,5411,Grocery & Kirana,Proprietorship,Uttar Pradesh,2,0.5413,1,0,1023.82,1,928.3,0.033,0.02973,0,0.04435,2.61,0,0,5,3,0.0662,0,0
MID01000190,1515,8211,Education,Partnership,Haryana,2,0.7594,1,1,58907.9,37,1588.8,1.233,0.01739,3,0.02599,0.96,0,0,3,2,0.2981,0,0
MID01000191,225,6300,Insurance,Proprietorship,Telangana,2,0.5552,1,1,15982.33,18,871.93,0.6,0.02622,0,0.01616,1.15,0,0,13,6,0.2077,0,0
MID01000192,184,8398,NGO & Donations,Pvt Ltd,Punjab,2,0.6423,1,1,238706.3,1669,143.01,55.633,0.01484,48,0.01066,0.73,0,0,0,3,0.0757,0,0
MID01000193,1166,5651,Apparel,Partnership,Rajasthan,1,0.5488,1,0,46890.17,117,398.74,3.9,0.07546,13,0.05387,4.57,0,0,2,1,0.4841,1,0
MID01000194,8,5732,Electronics Retail,Proprietorship,Bihar,2,0.6815,0,1,44335.75,77,571.51,2.567,0.03763,4,0.02343,2.25,0,0,8,3,0.2663,1,1
MID01000195,110,5912,Pharmacy,Proprietorship,Telangana,1,0.4529,1,1,38755.06,46,835.7,1.533,0.04459,2,0.04011,1.5,0,0,2,1,0.3617,0,1
MID01000196,514,4121,Mobility & Ride-hailing,Proprietorship,Delhi,1,0.5603,0,1,8688.97,9,873.31,0.3,0.01466,1,0.03602,2.02,0,0,1,2,0.0923,0,1
MID01000197,29,5912,Pharmacy,Pvt Ltd,Odisha,1,0.4149,1,1,43258.15,112,382.9,3.733,0.019,6,0.0143,1.09,0,0,12,2,0.2799,0,0
MID01000198,269,6300,Insurance,Pvt Ltd,Telangana,2,0.9063,0,1,7988.82,30,259.46,1.0,0.00534,0,0.03186,2.03,0,1,2,2,0.3949,1,1
MID01000199,229,7299,Personal Services,Proprietorship,Delhi,1,0.728,1,1,9353.09,9,1000.06,0.3,0.02088,0,0.03831,1.2,0,0,5,1,0.0872,0,1
MID01000200,379,8011,Healthcare,Proprietorship,Madhya Pradesh,3,0.353,0,1,8916.44,15,566.72,0.5,0.03449,0,0.04829,1.4,0,0,0,2,0.2276,1,1
MID01000201,1104,5812,Food & Restaurants,Proprietorship,Madhya Pradesh,1,0.8872,1,1,16083.32,30,519.75,1.0,0.01474,0,0.02541,0.69,0,1,4,4,0.3195,1,0
MID01000202,296,5499,FMCG Retail,Partnership,Maharashtra,1,0.9796,1,1,44513.19,208,213.96,6.933,0.01816,7,0.01116,0.0,0,0,5,1,0.1383,0,1
MID01000203,514,5812,Food & Restaurants,Proprietorship,Madhya Pradesh,1,0.712,0,0,38947.13,14,2670.0,0.467,0.01284,1,0.01882,0.64,0,0,0,1,0.1624,0,0
MID01000204,34,5411,Grocery & Kirana,Proprietorship,Kerala,1,0.6835,1,1,61139.96,121,504.79,4.033,0.00836,1,0.02897,1.22,0,0,2,1,0.0964,0,0
MID01000205,257,4900,Utilities,Pvt Ltd,Telangana,1,0.7157,0,1,7370.32,19,373.11,0.633,0.02067,3,0.02735,0.63,0,0,7,1,0.0735,0,1
MID01000206,116,5499,FMCG Retail,Proprietorship,Rajasthan,2,0.6566,1,1,27980.99,55,504.82,1.833,0.04415,7,0.05737,3.19,0,1,8,1,0.1463,2,1
MID01000207,79,4900,Utilities,Pvt Ltd,Delhi,1,0.9633,0,1,25142.04,70,358.36,2.333,8e-05,0,0.01112,1.93,0,0,2,3,0.2783,0,0
MID01000208,112,5411,Grocery & Kirana,Proprietorship,Tamil Nadu,1,1.0,0,1,64392.28,509,126.48,16.967,0.00298,1,0.01574,1.48,0,1,23,1,0.2727,1,1
MID01000209,193,6051,Crypto / Quasi-cash,Proprietorship,Karnataka,1,0.6338,1,1,75008.96,142,527.85,4.733,0.0559,14,0.04466,3.28,2,0,2,1,0.2447,2,1
MID01000210,675,6051,Crypto / Quasi-cash,Partnership,Tamil Nadu,1,0.7577,0,1,83664.08,765,109.24,25.5,0.04026,55,0.04457,1.43,0,0,0,1,0.1725,1,1
MID01000211,71,5732,Electronics Retail,Proprietorship,Rajasthan,3,0.5671,1,1,7749.88,17,442.65,0.567,0.02746,2,0.02281,2.11,1,0,0,3,0.1304,1,1
MID01000212,278,8011,Healthcare,Proprietorship,Madhya Pradesh,1,0.8409,0,0,59747.24,621,96.17,20.7,0.00529,6,0.0118,1.22,0,0,2,2,0.0461,1,1
MID01000213,166,5812,Food & Restaurants,Public Ltd,West Bengal,2,0.8466,1,1,21125.16,363,58.04,12.1,0.01999,16,0.01896,0.73,0,0,4,1,0.3337,0,0
MID01000214,194,6300,Insurance,Pvt Ltd,Maharashtra,2,0.7262,1,1,233409.59,333,700.44,11.1,0.01612,6,0.00973,0.84,0,0,3,1,0.2561,0,1
MID01000215,737,8011,Healthcare,Pvt Ltd,Uttar Pradesh,1,0.6832,1,1,80151.27,536,149.41,17.867,0.01271,16,0.00799,0.27,0,0,0,2,0.1147,0,1
MID01000216,463,7299,Personal Services,Proprietorship,Haryana,3,0.5334,1,0,42747.05,71,596.33,2.367,0.00037,0,0.05517,0.51,0,0,6,1,0.1559,1,0
MID01000217,1,7299,Personal Services,Proprietorship,Madhya Pradesh,1,0.8151,1,1,6914.62,14,469.84,0.467,0.00325,0,0.01448,1.86,0,0,1,1,0.2948,0,0
MID01000218,231,5732,Electronics Retail,Proprietorship,Punjab,3,0.6855,1,1,15758.6,34,460.44,1.133,0.00716,0,0.0197,1.81,0,0,6,1,0.2568,0,1
MID01000219,134,7299,Personal Services,LLP,Gujarat,2,0.9531,1,1,55612.7,242,229.44,8.067,0.01564,8,0.01588,1.87,0,0,3,1,0.4198,0,1
MID01000220,216,4814,Telecom & Recharge,Pvt Ltd,Kerala,1,0.5479,1,1,49935.03,139,358.56,4.633,0.00187,0,0.0139,0.29,0,0,19,3,0.2464,0,1
MID01000221,344,5411,Grocery & Kirana,Proprietorship,Karnataka,3,0.7443,1,0,32475.27,145,223.48,4.833,0.00894,4,0.09228,2.03,0,0,8,3,0.4012,1,0
MID01000222,322,5411,Grocery & Kirana,LLP,Uttar Pradesh,1,0.8851,0,1,6079.47,6,944.2,0.2,0.00604,0,0.06952,0.89,0,0,0,1,0.1343,1,1
MID01000223,91,7011,Travel & Hospitality,Proprietorship,Rajasthan,3,0.2934,1,1,10103.35,38,261.2,1.267,0.03371,2,0.06192,0.9,0,0,9,3,0.244,2,0
MID01000224,296,4121,Mobility & Ride-hailing,Partnership,Maharashtra,3,0.9076,1,1,24828.37,76,322.61,2.533,0.00851,1,0.03157,0.45,0,0,1,4,0.0429,0,1
MID01000225,4,5651,Apparel,Proprietorship,Maharashtra,1,0.5508,1,1,177587.66,225,788.59,7.5,0.03911,14,0.02887,0.1,0,0,7,3,0.0681,1,0
MID01000226,3352,8211,Education,Proprietorship,Madhya Pradesh,1,0.8448,0,1,7995.27,34,230.59,1.133,0.00182,0,0.0325,0.41,0,0,7,1,0.3103,0,1
MID01000227,1766,4814,Telecom & Recharge,LLP,Delhi,3,0.5713,1,1,12850.19,159,80.47,5.3,0.01133,3,0.00942,0.49,0,0,3,1,0.1885,0,1
MID01000228,115,5912,Pharmacy,Pvt Ltd,Karnataka,1,0.8567,0,1,4219.33,27,155.27,0.9,0.00995,0,0.03275,0.82,0,0,2,4,0.0982,1,1
MID01000229,202,5732,Electronics Retail,Proprietorship,Rajasthan,2,0.9566,0,1,64999.76,62,1043.35,2.067,0.02377,4,0.0148,1.92,1,0,0,2,0.1618,2,1
MID01000230,62,4121,Mobility & Ride-hailing,Proprietorship,Telangana,1,0.8636,1,1,212377.92,488,434.56,16.267,0.01187,17,0.00852,1.88,0,0,0,2,0.1864,0,0
MID01000231,149,6300,Insurance,Partnership,Bihar,1,0.7795,1,1,82943.38,158,524.76,5.267,0.00852,2,0.01678,1.87,0,0,3,1,0.1275,0,1
MID01000232,370,5499,FMCG Retail,Proprietorship,Bihar,2,0.4157,1,1,100552.78,191,526.45,6.367,0.01117,7,0.01347,0.81,0,0,4,1,0.2138,0,1
MID01000233,26,5651,Apparel,Partnership,Madhya Pradesh,2,0.6844,0,1,8376.49,4,2017.13,0.133,0.01402,0,0.03215,0.78,0,0,15,1,0.273,0,0
MID01000234,130,4900,Utilities,Partnership,Telangana,2,0.7597,1,1,63898.79,1025,62.32,34.167,0.01602,39,0.0168,2.02,0,0,0,1,0.0164,0,1
MID01000235,140,4900,Utilities,Proprietorship,Odisha,2,0.6482,1,1,14657.58,40,359.59,1.333,0.00662,2,0.01722,0.0,0,0,8,1,0.222,0,1
MID01000236,31,7299,Personal Services,Proprietorship,Delhi,1,0.5505,1,1,45234.14,109,414.49,3.633,0.01042,0,0.00951,0.0,0,0,2,2,0.1401,0,1
MID01000237,229,5411,Grocery & Kirana,Proprietorship,Delhi,1,0.5197,1,1,107395.7,271,396.13,9.033,0.05224,30,0.05752,2.19,0,0,0,3,0.1831,1,0
MID01000238,93,6300,Insurance,LLP,Bihar,1,0.7802,1,1,32948.18,39,828.45,1.3,0.02346,2,0.01883,1.43,0,0,7,2,0.4541,1,0
MID01000239,15,5651,Apparel,Proprietorship,Punjab,1,0.5131,1,0,114382.92,134,847.58,4.467,0.00271,3,0.04232,1.16,0,0,0,1,0.254,0,1
MID01000240,112,5411,Grocery & Kirana,Partnership,Karnataka,1,0.4392,0,1,40064.91,120,332.1,4.0,0.00625,1,0.00904,0.19,0,0,5,2,0.3316,1,0
MID01000241,246,4814,Telecom & Recharge,Proprietorship,Odisha,2,0.8593,0,1,62915.94,713,88.19,23.767,7e-05,0,0.00342,1.32,0,0,4,1,0.1468,0,1
MID01000242,46,4900,Utilities,Partnership,Tamil Nadu,1,0.8241,1,1,511023.49,132,3856.85,4.4,0.00632,2,0.02475,1.71,0,0,5,3,0.5428,0,1
MID01000243,62,5651,Apparel,Proprietorship,Punjab,1,0.8606,1,1,86755.84,216,401.17,7.2,0.00852,4,0.00805,3.25,0,0,5,2,0.1541,0,1
MID01000244,2273,7011,Travel & Hospitality,Proprietorship,Uttar Pradesh,2,0.9639,1,1,25436.81,58,436.48,1.933,0.07408,6,0.04813,4.26,1,2,0,1,0.007,0,0
MID01000245,74,5814,QSR & Food Delivery,Pvt Ltd,Maharashtra,1,0.9029,1,1,24934.81,19,1256.47,0.633,0.00741,0,0.02374,1.42,0,0,2,1,0.127,0,1
MID01000246,90,5812,Food & Restaurants,Partnership,Haryana,3,0.3902,1,1,90426.08,319,283.17,10.633,0.03994,17,0.04366,1.93,0,0,5,2,0.2869,0,1
MID01000247,1697,5912,Pharmacy,Proprietorship,Punjab,1,0.801,1,1,316825.66,245,1290.19,8.167,0.04432,17,0.02877,3.24,0,0,4,7,0.1654,0,0
MID01000248,4,5732,Electronics Retail,Proprietorship,Odisha,1,0.7313,1,1,35512.46,115,306.16,3.833,0.01917,2,0.01643,0.51,0,0,4,1,0.3394,0,0
MID01000249,83,4900,Utilities,LLP,Kerala,3,0.7604,1,1,3944.32,1,2092.66,0.033,0.04278,0,0.02912,0.08,0,0,9,2,0.1459,0,1
MID01000250,187,7995,Gambling (Prohibited),Proprietorship,Haryana,2,0.6246,1,1,12214.88,20,607.77,0.667,0.02923,1,0.02388,2.13,1,0,6,4,0.1802,2,1
MID01000251,380,4900,Utilities,Proprietorship,Odisha,3,0.8067,1,1,47002.71,213,219.66,7.1,0.01844,8,0.0151,1.06,0,0,1,1,0.0671,0,1
MID01000252,1523,5812,Food & Restaurants,Proprietorship,Bihar,1,0.553,1,1,170048.85,59,2870.77,1.967,0.00277,0,0.02151,0.36,0,0,5,1,0.1921,0,1
MID01000253,22,5912,Pharmacy,Proprietorship,Rajasthan,1,0.4329,0,1,149673.51,215,693.78,7.167,0.00913,3,0.00969,1.12,0,0,3,2,0.5829,1,1
MID01000254,211,5812,Food & Restaurants,Partnership,Maharashtra,2,0.6386,1,1,3056.03,13,233.23,0.433,0.03355,1,0.04264,0.52,0,1,7,3,0.1015,2,1
MID01000255,588,4814,Telecom & Recharge,Partnership,Gujarat,1,0.8833,1,1,206482.11,1815,113.7,60.5,0.00092,2,0.00512,0.33,0,0,8,1,0.1116,0,1
MID01000256,417,5814,QSR & Food Delivery,Proprietorship,Kerala,2,0.6578,0,1,310327.02,410,755.83,13.667,0.00687,9,0.01386,1.74,0,1,2,1,0.2149,1,0
MID01000257,185,5499,FMCG Retail,Partnership,Karnataka,1,0.814,1,1,2397.69,1,1402.01,0.033,0.03223,0,0.04681,0.73,0,0,6,1,0.1198,0,1
MID01000258,236,7011,Travel & Hospitality,Proprietorship,Karnataka,1,0.8878,1,1,55801.53,97,571.55,3.233,0.06249,15,0.05959,2.0,0,0,1,1,0.1115,1,0
MID01000259,68,4814,Telecom & Recharge,Pvt Ltd,Gujarat,1,0.8727,1,1,123236.86,226,542.97,7.533,0.01303,6,0.01262,1.24,0,0,6,1,0.1862,2,1
MID01000260,213,5814,QSR & Food Delivery,Proprietorship,Odisha,2,0.6642,0,1,6860.4,4,1640.5,0.133,0.01366,0,0.05076,0.89,0,1,34,2,0.2457,2,1
MID01000261,8,5814,QSR & Food Delivery,Proprietorship,Telangana,1,0.6569,1,1,19891.44,28,691.25,0.933,0.00517,0,0.00839,1.53,0,0,7,5,0.5206,0,1
MID01000262,24,4814,Telecom & Recharge,Partnership,Bihar,3,0.7039,1,0,51319.57,229,223.16,7.633,0.06096,29,0.05773,3.02,0,0,3,3,0.1376,1,1
MID01000263,155,5499,FMCG Retail,Proprietorship,Madhya Pradesh,1,0.9939,1,1,26483.76,114,231.96,3.8,0.00514,2,0.00455,0.75,0,0,1,3,0.1123,0,1
MID01000264,433,5411,Grocery & Kirana,Proprietorship,Telangana,2,0.8184,0,1,30472.7,45,665.15,1.5,0.01614,0,0.02305,2.21,0,0,3,1,0.0903,0,1
MID01000265,744,8011,Healthcare,Proprietorship,Delhi,1,0.8467,1,1,92700.04,146,633.92,4.867,0.03148,8,0.041,0.3,0,0,2,2,0.5116,0,0
MID01000266,315,5651,Apparel,Partnership,Madhya Pradesh,2,0.5689,1,1,10074.17,9,1074.01,0.3,0.03653,1,0.03012,2.09,0,0,1,1,0.0755,0,0
MID01000267,384,5651,Apparel,Proprietorship,Haryana,3,0.5917,1,1,9301.87,16,562.14,0.533,0.03618,1,0.03127,1.24,1,0,1,1,0.2672,2,1
MID01000268,285,5812,Food & Restaurants,Partnership,Kerala,2,0.7719,1,1,83215.75,111,743.88,3.7,0.01271,3,0.01153,2.0,0,0,0,1,0.0589,0,1
MID01000269,270,5912,Pharmacy,Pvt Ltd,Bihar,1,0.8358,0,1,197627.74,358,551.86,11.933,0.01615,11,0.01392,1.22,0,0,5,1,0.0778,1,1
MID01000270,131,5814,QSR & Food Delivery,Partnership,Karnataka,2,1.0,1,0,66444.22,69,960.85,2.3,0.01265,1,0.01687,1.46,0,0,3,1,0.2863,0,0
MID01000271,371,5814,QSR & Food Delivery,Proprietorship,Gujarat,1,0.8493,1,1,357953.62,453,789.39,15.1,0.01969,14,0.0217,1.5,1,0,2,2,0.3908,1,0
MID01000272,245,5499,FMCG Retail,Pvt Ltd,Kerala,2,0.81,1,1,76015.73,237,319.73,7.9,0.0472,21,0.05816,2.34,0,0,9,1,0.1949,1,1
MID01000273,2193,5732,Electronics Retail,Proprietorship,Karnataka,2,0.8908,1,1,738388.14,2168,340.52,72.267,0.01015,35,0.04555,1.48,0,0,0,1,0.1528,1,0
MID01000274,1304,8211,Education,Pvt Ltd,Bihar,1,0.6165,1,1,84497.26,156,539.97,5.2,0.02001,0,0.03715,0.2,0,0,1,1,0.0037,0,1
MID01000275,397,5734,SaaS & Digital Goods,Partnership,Rajasthan,2,0.8336,0,1,66810.8,149,446.24,4.967,0.01871,4,0.0313,1.39,1,0,5,1,0.074,2,1
MID01000276,126,5812,Food & Restaurants,Proprietorship,Telangana,2,0.8272,1,1,66429.42,50,1316.61,1.667,0.01108,2,0.01133,2.08,0,0,2,3,0.2481,0,0
MID01000277,88,5411,Grocery & Kirana,Pvt Ltd,Delhi,1,0.8234,1,1,21108.97,43,488.2,1.433,0.0059,1,0.04591,2.14,0,0,5,4,0.3561,0,0
MID01000278,889,7011,Travel & Hospitality,Proprietorship,Maharashtra,1,0.7105,0,1,26252.83,234,112.05,7.8,0.07044,25,0.08381,2.91,0,0,2,3,0.184,1,0
MID01000279,351,6051,Crypto / Quasi-cash,Proprietorship,Rajasthan,1,0.1696,1,1,18736.16,134,139.24,4.467,0.0504,12,0.04661,2.74,3,0,1,1,0.3229,2,1
MID01000280,437,8011,Healthcare,Proprietorship,Bihar,2,0.6223,1,1,23779.43,73,325.31,2.433,0.02593,5,0.03187,0.29,0,0,1,2,0.2987,0,1
MID01000281,47,5411,Grocery & Kirana,Partnership,Maharashtra,2,0.8653,1,1,504085.49,652,772.48,21.733,0.01129,13,0.03512,1.9,0,0,2,2,0.0907,0,1
MID01000282,683,5814,QSR & Food Delivery,Partnership,Uttar Pradesh,1,0.8492,1,1,730569.81,3478,210.03,115.933,0.00321,24,0.02935,1.83,0,0,1,4,0.4072,0,1
MID01000283,425,5411,Grocery & Kirana,Pvt Ltd,Kerala,1,0.6694,1,0,40843.93,56,725.02,1.867,0.03418,4,0.02471,2.4,0,0,1,3,0.162,0,0
MID01000284,89,7299,Personal Services,Proprietorship,Uttar Pradesh,1,0.8514,1,1,27691.84,136,202.28,4.533,0.12326,29,0.08304,2.71,0,0,14,1,0.1847,2,0
MID01000285,168,5499,FMCG Retail,Partnership,Kerala,1,0.9295,1,1,3250.31,6,465.4,0.2,0.00279,0,0.02413,1.37,0,0,1,5,0.2719,0,1
MID01000286,352,5651,Apparel,Partnership,Punjab,1,0.635,1,1,16585.86,28,585.86,0.933,0.00491,0,0.00787,1.08,0,0,0,1,0.1292,0,1
MID01000287,284,5499,FMCG Retail,Partnership,Bihar,1,0.6184,1,0,20282.25,140,144.18,4.667,0.01036,1,0.00825,0.78,0,0,2,2,0.1234,0,1
MID01000288,201,5814,QSR & Food Delivery,Proprietorship,Kerala,1,0.6886,1,1,30842.67,53,575.98,1.767,0.01383,1,0.05191,1.17,0,0,12,5,0.331,1,0
MID01000289,243,4121,Mobility & Ride-hailing,Proprietorship,Punjab,2,0.5555,1,1,20974.62,12,1726.75,0.4,0.00735,0,0.01403,0.29,0,0,1,3,0.5058,0,0
MID01000290,210,5411,Grocery & Kirana,Pvt Ltd,Telangana,2,0.5595,1,1,56674.23,167,337.72,5.567,0.02712,7,0.01832,1.79,0,0,1,3,0.1863,0,1
MID01000291,314,4121,Mobility & Ride-hailing,Proprietorship,Tamil Nadu,1,0.7836,0,1,161995.25,374,432.16,12.467,0.00728,1,0.03443,1.99,0,0,1,2,0.5061,0,1
MID01000292,1177,6300,Insurance,Proprietorship,Karnataka,2,0.8607,1,0,22989.75,45,506.76,1.5,0.01119,1,0.0145,1.76,0,0,0,1,0.1441,0,0
MID01000293,20,4814,Telecom & Recharge,Proprietorship,Karnataka,1,0.7928,0,1,260450.75,595,437.72,19.833,0.00585,2,0.0392,1.21,0,0,4,2,0.0921,1,1
MID01000294,213,5814,QSR & Food Delivery,Proprietorship,Madhya Pradesh,1,0.7552,1,1,86486.17,209,412.26,6.967,0.00415,2,0.00395,1.91,0,0,20,3,0.1625,0,1
MID01000295,322,7299,Personal Services,Proprietorship,Maharashtra,3,0.7877,0,1,114376.5,297,384.56,9.9,0.00654,5,0.01077,0.9,1,0,5,4,0.3745,2,0
MID01000296,363,4900,Utilities,Proprietorship,West Bengal,2,0.9179,1,1,26718.5,271,98.43,9.033,0.00409,0,0.00832,0.1,0,0,8,3,0.312,0,1
MID01000297,186,5411,Grocery & Kirana,Partnership,Kerala,1,0.7506,1,1,109668.17,180,606.46,6.0,0.06201,16,0.03913,2.97,0,0,1,4,0.3342,0,0
MID01000298,46,5812,Food & Restaurants,Public Ltd,Punjab,1,0.8119,1,1,78863.26,514,153.32,17.133,0.01203,9,0.01627,0.73,0,0,1,2,0.3578,2,0
